Human N 0915
Probe Array Lot: 1004874
Operator Name: JB
Sample Type: Normal
Sample Description: exp.  3/20/024/25/02
Project: 
Comments: 
Reagents: 
Reagent Lot: 
Algorithm: Statistical
Corner+ Avg:76, Count:32
Corner- Avg:6889, Count:32
BF= Alpha1=0.04 Alpha2=0.06 Tau=0.015 Gamma1H=0.0025 Gamma1L=0.0025 Gamma2H=0.003 Gamma2L=0.003 Perturbation=1.1 TGT=500 NF=1.000000 SF=6.263740 SFGene=All 
Background=Avg:46.02,Stdev:0.44,Max:47.5,Min:44.9 Noise=Avg:2.01,Stdev:0.09,Max:2.3,Min:1.8 RawQ=1.75 

Probe Set Name	Stat Pairs	Stat Pairs Used	Signal	Detection	Detection p-value	Stat Common Pairs	Signal Log Ratio	Signal Log Ratio Low	Signal Log Ratio High	Change	Change p-value	Positive	Negative	Pairs	Pairs Used	Pairs InAvg	Pos Fraction	Log Avg	Pos/Neg	Avg Diff	Abs Call	Inc	Dec	Inc Ratio	Dec Ratio	Pos Change	Neg Change	Inc/Dec	DPos-DNeg Ratio	Log Avg Ratio Change	Diff Call	Avg Diff Change	B=A	Fold Change	Sort Score	
31697_s_at	16	16	6834.9	P	0.000219																															
31698_at	16	16	59.9	A	0.892699																															
31699_at	16	16	433.2	P	0.001354																															
31700_at	16	16	1347.6	P	0.003585																															
31701_r_at	16	16	557.0	A	0.175989																															
31702_at	16	16	20.0	A	0.732537																															
31703_at	16	16	47.5	A	0.218983																															
31704_at	16	16	38.2	A	0.933135																															
31705_at	16	16	58.5	A	0.882840																															
31706_at	16	16	13.7	A	0.945530																															
31707_at	16	16	97.1	A	0.162935																															
31708_at	16	16	7903.4	P	0.000219																															
31709_at	16	16	118.2	A	0.837065																															
31710_at	16	16	10.8	A	0.837065																															
31711_at	16	16	19.8	A	0.918663																															
31712_at	16	16	96.4	A	0.320830																															
31713_s_at	16	16	106.4	A	0.500000																															
31714_at	16	16	25.0	A	0.397994																															
31715_at	16	16	471.5	A	0.204022																															
31716_at	16	16	80.2	A	0.660442																															
31717_at	16	16	8.8	A	0.956032																															
31718_at	16	16	37.3	A	0.234557																															
31719_at	16	16	1870.4	P	0.000266																															
31720_s_at	16	16	1497.7	P	0.000219																															
31721_at	16	16	31.4	A	0.250724																															
31722_at	16	16	3351.1	P	0.000219																															
31723_at	16	16	3.6	A	0.975308																															
31724_at	16	16	368.5	M	0.048995																															
31725_s_at	16	16	7.9	A	0.986908																															
31726_at	16	16	24.7	A	0.581931																															
31727_at	16	16	217.1	A	0.234557																															
31728_at	16	16	60.5	A	0.397994																															
31729_at	16	16	11.6	A	0.621816																															
31730_at	16	16	16.9	A	0.602006																															
31731_at	16	16	45.1	A	0.810313																															
31732_at	16	16	55.6	A	0.234557																															
31733_at	16	16	41.7	A	0.500000																															
31734_at	16	16	182.9	A	0.127645																															
31735_at	16	16	61.8	A	0.438361																															
31736_at	16	16	129.3	P	0.035163																															
31737_at	16	16	32875.8	P	0.000219																															
31738_at	16	16	238.8	A	0.715253																															
31739_at	16	16	1002.5	P	0.031336																															
31740_s_at	16	16	551.9	A	0.561639																															
31741_at	16	16	17.2	A	0.581931																															
31742_at	16	16	22.2	A	0.990015																															
31743_at	16	16	11.3	A	0.882840																															
31744_at	16	16	8.4	A	0.882840																															
31745_at	16	16	1379.2	A	0.066865																															
31746_at	16	16	59.2	A	0.339558																															
31747_g_at	16	16	28.9	A	0.621816																															
31748_at	16	16	43.8	A	0.972140																															
31749_f_at	16	16	80.0	A	0.418069																															
31750_at	16	16	56.3	A	0.795978																															
31751_f_at	16	16	19.2	A	0.781017																															
31752_at	16	16	12.3	A	0.945530																															
31753_at	16	16	25.0	A	0.972140																															
31754_at	16	16	6.5	A	0.945530																															
31755_at	16	16	116.0	A	0.162935																															
31756_at	16	16	47.2	A	0.175989																															
31757_at	16	16	50.4	A	0.824011																															
31758_at	16	16	26.2	A	0.479380																															
31759_at	16	16	374.0	A	0.339558																															
31760_at	16	16	17.1	A	0.795978																															
31761_at	16	16	23.8	A	0.500000																															
31762_at	16	16	20.3	A	0.679170																															
31763_at	16	16	108.3	A	0.397994																															
31764_at	16	16	5.9	A	0.810313																															
31765_at	16	16	2.8	A	0.960635																															
31766_s_at	16	16	52.5	A	0.621816																															
31767_at	16	16	8.1	A	0.926170																															
31768_at	16	16	22.1	A	0.679170																															
31769_at	16	16	29.1	A	0.951005																															
31770_at	16	16	16.2	A	0.910595																															
31771_at	16	16	69.6	A	0.073830																															
31772_at	16	16	79.2	A	0.837065																															
31773_at	16	16	36.8	A	0.378184																															
31774_at	16	16	5.3	A	0.918663																															
31775_at	16	16	445.1	P	0.039365																															
31776_at	16	16	114.5	A	0.339558																															
31777_at	16	16	141.8	A	0.162935																															
31778_at	16	16	75.7	A	0.732537																															
31779_s_at	16	16	26.4	A	0.749276																															
31780_f_at	16	16	288.2	A	0.081337																															
31781_at	16	16	27.0	A	0.910595																															
31782_at	16	16	23.3	A	0.602006																															
31783_at	16	16	87.0	A	0.250724																															
31784_at	16	16	68.5	A	0.892699																															
31785_f_at	16	16	34.8	A	0.679170																															
31905_at	16	16	66.3	A	0.795978																															
31906_at	16	16	2453.9	P	0.000219																															
31907_at	16	16	5467.7	P	0.000266																															
31908_at	16	16	60.7	A	0.458816																															
31909_at	16	16	108.5	A	0.089405																															
31910_at	16	16	48.6	A	0.302547																															
31911_at	16	16	174.9	A	0.073830																															
31912_at	16	16	51.0	A	0.810313																															
31913_at	16	16	21.8	A	0.749276																															
31914_at	16	16	18.1	A	0.621816																															
31915_at	16	16	85.4	A	0.418069																															
31916_at	16	16	36.7	A	0.520620																															
31917_at	16	16	132.4	A	0.117160																															
31918_at	16	16	119.4	M	0.054470																															
31919_at	16	16	58.7	A	0.162935																															
31920_at	16	16	56.0	A	0.810313																															
31921_at	16	16	402.1	A	0.060419																															
31922_i_at	14	14	138.2	A	0.341620																															
31923_f_at	16	16	84.4	A	0.081337																															
31924_at	16	16	57.9	A	0.621816																															
31925_s_at	16	16	19.8	A	0.910595																															
31926_at	16	16	31.5	A	0.418069																															
31927_s_at	16	16	1257.8	P	0.000673																															
31928_at	16	16	16.9	A	0.641310																															
31929_at	16	16	13.6	A	0.951005																															
31930_f_at	16	16	396.6	A	0.138765																															
31931_f_at	16	16	325.2	A	0.073830																															
31932_f_at	16	16	1172.6	P	0.000959																															
31933_r_at	16	16	58.3	A	0.945530																															
31934_at	16	16	20.3	A	0.561639																															
31935_s_at	16	16	735.1	P	0.027860																															
31936_s_at	16	16	822.7	P	0.000805																															
31937_at	16	16	19.6	A	0.939581																															
31938_g_at	16	16	76.7	A	0.320830																															
31939_at	16	16	4.1	A	0.972140																															
31940_s_at	16	16	47.5	A	0.765443																															
31941_s_at	16	16	49.8	A	0.458816																															
31942_at	16	16	46.4	A	0.378184																															
31943_g_at	16	16	73.1	M	0.043968																															
31944_at	16	16	100.4	A	0.479380																															
31945_s_at	16	16	29.9	A	0.378184																															
31946_s_at	16	16	18.6	A	0.996933																															
31947_r_at	16	16	5676.5	A	0.234557																															
31948_at	16	16	20.7	A	0.500000																															
31949_at	16	16	7.7	A	0.910595																															
31950_at	16	16	2068.3	P	0.000219																															
31951_s_at	16	16	2395.1	P	0.000468																															
31952_at	16	16	6428.2	P	0.000219																															
31953_f_at	16	16	52.0	A	0.541184																															
31954_f_at	16	16	6.7	A	0.939581																															
31955_at	16	16	5458.4	P	0.000322																															
31956_f_at	16	16	12999.6	P	0.000219																															
31957_r_at	16	16	17461.2	P	0.001141																															
31958_i_at	13	13	25.1	A	0.844552																															
31959_at	16	16	54.1	A	0.732537																															
31960_f_at	16	16	23.1	A	0.715253																															
31961_r_at	16	16	192.6	P	0.024711																															
31962_at	16	16	27651.0	P	0.000219																															
31963_at	16	16	15.5	A	0.602006																															
31964_at	16	16	12.0	A	0.810313																															
31965_at	16	16	151.8	A	0.500000																															
31966_at	16	16	3.3	A	0.964837																															
31967_at	16	16	36.3	A	0.378184																															
31968_at	16	16	11.2	A	0.926170																															
31969_i_at	14	14	23.8	A	0.724538																															
31970_r_at	16	16	5.4	A	0.749276																															
31971_at	16	16	58.5	A	0.660442																															
31972_at	16	16	5.5	A	0.964837																															
31973_at	16	16	32.9	A	0.749276																															
31974_at	16	16	103.7	A	0.679170																															
31975_at	16	16	318.9	P	0.024711																															
31976_at	16	16	74.3	A	0.081337																															
31977_at	16	16	87.8	A	0.438361																															
31978_at	16	16	137.9	A	0.602006																															
31979_at	16	16	82.0	A	0.715253																															
31980_at	16	16	59.2	A	0.986908																															
31981_at	16	16	21.0	A	0.996933																															
31982_at	16	16	98.6	M	0.043968																															
31983_at	16	16	17.8	A	0.837065																															
31984_at	16	16	24.1	A	0.679170																															
31985_at	16	16	63.0	A	0.218983																															
31986_at	16	16	3.5	A	0.978151																															
31987_at	16	16	98.7	A	0.458816																															
31988_at	16	16	75.0	A	0.561639																															
31989_s_at	16	16	9.9	A	0.945530																															
31990_at	16	16	169.9	A	0.378184																															
31991_at	16	16	770.5	P	0.017001																															
31992_f_at	16	16	17.9	A	0.892699																															
31993_f_at	16	16	838.6	P	0.031336																															
31994_at	16	16	4.2	A	0.992457																															
31995_g_at	16	16	65.4	A	0.715253																															
31996_at	16	16	199.9	A	0.204022																															
31997_at	16	16	30.2	A	0.749276																															
31998_at	16	16	15.4	A	0.679170																															
31999_at	16	16	27.7	A	0.479380																															
32000_g_at	16	16	771.1	A	0.081337																															
32001_s_at	16	16	1045.7	P	0.000388																															
32002_at	16	16	394.4	A	0.397994																															
32003_at	16	16	62.0	A	0.458816																															
32004_s_at	16	16	858.3	M	0.054470																															
32005_at	16	16	37.1	A	0.500000																															
32006_r_at	16	16	58.7	A	0.479380																															
32007_at	16	16	712.6	M	0.048995																															
32008_at	16	16	5.8	A	0.810313																															
32009_at	16	16	55.6	A	0.541184																															
32010_at	16	16	280.9	A	0.267463																															
32011_g_at	16	16	212.7	A	0.641310																															
32012_at	16	16	61.9	A	0.621816																															
32013_at	16	16	110.5	A	0.234557																															
32014_at	16	16	4.9	A	0.939581																															
32015_at	16	16	37.5	A	0.882840																															
32016_at	16	16	293.1	A	0.520620																															
32017_at	16	16	19.1	A	0.602006																															
32018_at	16	16	6.6	A	0.933135																															
32019_at	16	16	16.9	A	0.418069																															
32020_at	16	16	2.6	A	0.978134																															
32021_at	16	16	64.1	A	0.302547																															
32022_at	16	16	8.1	A	0.479380																															
32023_at	16	16	13.4	A	0.910631																															
32024_at	16	16	5.3	A	0.541184																															
32383_at	16	16	27.9	A	0.641310																															
32384_g_at	16	16	26.2	A	0.956032																															
32385_at	16	16	13.4	A	0.621816																															
32386_at	16	16	92.6	P	0.019304																															
32387_at	16	16	140.5	A	0.641310																															
32388_at	16	16	15.7	A	0.660442																															
32389_at	16	16	119.5	A	0.284747																															
32390_at	16	16	21.9	A	0.602006																															
32391_g_at	16	16	75.1	A	0.418069																															
32392_s_at	16	16	5.3	A	0.983000																															
32393_s_at	16	16	95.3	A	0.081337																															
32394_s_at	16	16	2837.6	P	0.000219																															
32395_r_at	16	16	2936.9	P	0.000468																															
32396_f_at	16	16	89.3	A	0.150527																															
32397_r_at	16	16	375.4	A	0.189687																															
32398_s_at	16	16	8.3	A	0.918663																															
32399_at	16	16	10.0	A	0.837065																															
32400_at	16	16	219.6	A	0.218983																															
32401_at	16	16	658.5	P	0.002617																															
32402_s_at	16	16	56.0	A	0.479380																															
32403_at	16	16	56.5	A	0.234557																															
32404_at	16	16	64.3	A	0.284747																															
32405_at	16	16	450.4	P	0.002228																															
32406_at	16	16	64.6	A	0.175989																															
32407_f_at	16	16	1015.8	M	0.043968																															
32408_s_at	16	16	756.2	P	0.000673																															
32409_at	16	16	50.7	A	0.824011																															
32410_at	16	16	458.1	A	0.378184																															
32411_at	16	16	8.1	A	0.765443																															
32412_at	16	16	12825.4	P	0.000219																															
32413_at	16	16	12.6	A	0.660442																															
32414_at	16	16	6.0	A	0.892699																															
32415_at	16	16	36.0	A	0.284747																															
