Human N 0106
Probe Array Lot: 1004872
Operator Name: JB
Sample Type: Human Normal
Sample Description: exp.  3/17/02
Project: 
Comments: 
Reagents: 
Reagent Lot: 
Algorithm: Statistical
Corner+ Avg:82, Count:32
Corner- Avg:7913, Count:32
BF= Alpha1=0.04 Alpha2=0.06 Tau=0.015 Gamma1H=0.0025 Gamma1L=0.0025 Gamma2H=0.003 Gamma2L=0.003 Perturbation=1.1 TGT=500 NF=1.000000 SF=5.707668 SFGene=All 
Background=Avg:54.31,Stdev:0.88,Max:56.8,Min:52.0 Noise=Avg:2.17,Stdev:0.10,Max:2.5,Min:2.0 RawQ=1.96 

Probe Set Name	Stat Pairs	Stat Pairs Used	Signal	Detection	Detection p-value	Stat Common Pairs	Signal Log Ratio	Signal Log Ratio Low	Signal Log Ratio High	Change	Change p-value	Positive	Negative	Pairs	Pairs Used	Pairs InAvg	Pos Fraction	Log Avg	Pos/Neg	Avg Diff	Abs Call	Inc	Dec	Inc Ratio	Dec Ratio	Pos Change	Neg Change	Inc/Dec	DPos-DNeg Ratio	Log Avg Ratio Change	Diff Call	Avg Diff Change	B=A	Fold Change	Sort Score	
35063_at	16	16	47.5	A	0.621816																															
35064_at	16	16	21.5	A	0.715253																															
35065_at	16	16	43.8	A	0.479380																															
35066_g_at	16	16	99.6	M	0.043968																															
35067_at	16	16	200.3	P	0.002617																															
35068_at	16	16	106.4	A	0.781017																															
35069_at	16	16	38.5	A	0.602006																															
35070_at	16	16	15.0	A	0.861235																															
35071_s_at	16	16	41.6	A	0.810313																															
35072_at	16	16	81.0	P	0.027860																															
35073_at	16	16	14.4	A	0.939581																															
35074_at	16	16	109.6	A	0.150527																															
35075_at	16	16	78.0	A	0.641310																															
35076_at	16	16	8.3	A	0.945530																															
35077_at	16	16	46.5	A	0.641310																															
35078_at	16	16	156.4	A	0.500000																															
35079_at	16	16	35.9	A	0.066865																															
35080_at	16	16	12.1	A	0.983000																															
35081_at	16	16	210.7	P	0.003067																															
35082_at	16	16	2.7	A	0.960635																															
35083_at	16	16	11271.9	P	0.000219																															
35084_at	16	16	22.3	A	0.980696																															
35085_r_at	16	16	19.0	A	0.520623																															
35086_at	16	16	117.5	A	0.098054																															
35087_at	16	16	396.2	A	0.089405																															
35088_at	16	16	42.7	A	0.418069																															
35089_at	16	16	37.1	A	0.581931																															
35090_g_at	16	16	352.1	A	0.204022																															
35091_at	16	16	318.4	A	0.089405																															
35092_at	16	16	268.7	A	0.397994																															
35093_at	16	16	81.2	A	0.824011																															
35094_f_at	16	16	259.5	A	0.378184																															
35095_r_at	16	16	19.2	A	0.849473																															
35096_at	16	16	380.5	A	0.189687																															
35097_at	16	16	1.9	A	0.995820																															
35098_at	16	16	106.9	A	0.679170																															
35099_at	16	16	40.7	A	0.697453																															
35100_at	16	16	43.7	A	0.320830																															
35101_at	16	16	84.3	A	0.561639																															
35102_at	16	16	82.6	P	0.004863																															
35103_i_at	15	15	39.2	M	0.055884																															
35104_r_at	16	16	416.4	P	0.027860																															
35105_at	16	16	38.3	A	0.320830																															
35106_at	16	16	184.1	A	0.117160																															
35107_at	16	16	7.0	A	0.964837																															
35108_at	16	16	11.0	A	0.939581																															
35109_at	16	16	204.2	A	0.138765																															
35110_at	16	16	16.2	A	0.520620																															
35111_at	16	16	11.8	A	0.810313																															
35112_at	16	16	281.0	A	0.107301																															
35113_at	16	16	99.1	A	0.520620																															
35114_at	16	16	132.1	A	0.150527																															
35115_at	16	16	21.9	A	0.749276																															
35116_at	16	16	115.3	P	0.004180																															
35117_at	16	16	56.8	A	0.732537																															
35118_at	16	16	209.8	A	0.541184																															
35119_at	16	16	11951.5	P	0.000219																															
35120_at	16	16	20.1	A	0.679170																															
35121_at	16	16	264.5	A	0.150527																															
35122_at	16	16	14.7	A	0.810313																															
35123_at	16	16	15.3	A	0.837065																															
35124_at	16	16	208.1	A	0.107301																															
35125_at	16	16	8071.0	P	0.000219																															
35126_at	16	16	150.5	A	0.320830																															
35127_at	16	16	103.5	A	0.810313																															
35128_at	16	16	13.3	A	0.749276																															
35129_at	16	16	9.2	A	0.964837																															
35130_at	16	16	269.7	M	0.048995																															
35131_at	16	16	46.0	A	0.621816																															
35132_at	16	16	85.0	A	0.621816																															
35133_at	16	16	106.1	A	0.378184																															
35494_at	16	16	183.1	P	0.005643																															
35495_at	16	16	28.9	A	0.602006																															
35496_at	16	16	18.8	A	0.765443																															
35497_at	16	16	43.3	A	0.358690																															
35498_at	16	16	10.5	A	0.872355																															
35499_at	16	16	35.5	A	0.978134																															
35500_at	16	16	116.3	A	0.358690																															
35501_at	16	16	20.8	A	0.849473																															
35502_at	16	16	34.2	A	0.972140																															
35503_at	16	16	164.6	M	0.043968																															
35504_at	16	16	48.5	A	0.732537																															
35505_at	16	16	397.2	P	0.039365																															
35506_s_at	16	16	15.9	A	0.837065																															
35507_at	16	16	94.8	P	0.017001																															
35508_at	16	16	96.1	A	0.541184																															
35509_at	16	16	19.3	A	0.956032																															
35510_at	16	16	6.6	A	0.983000																															
35511_at	16	16	303.8	A	0.438361																															
35512_at	16	16	205.9	A	0.581931																															
35513_r_at	16	16	4.2	A	0.910595																															
35514_at	16	16	162.2	A	0.060419																															
35515_at	16	16	20.5	A	0.983000																															
35516_at	16	16	10.7	A	0.951005																															
35517_at	16	16	11.6	A	0.621816																															
35518_at	16	16	785.5	P	0.000388																															
35519_at	16	16	85.6	A	0.107301																															
35520_at	16	16	660.3	A	0.438361																															
35521_at	16	16	238.4	A	0.749276																															
35522_at	16	16	83.3	A	0.117160																															
35523_at	16	16	58.9	A	0.732537																															
35524_at	16	16	162.7	A	0.418069																															
35525_at	16	16	9.8	A	0.697453																															
35526_at	16	16	254.5	A	0.250724																															
35527_at	16	16	153.5	P	0.003067																															
35528_at	16	16	5.3	A	0.781017																															
35529_at	16	16	36.0	A	0.641310																															
35530_f_at	16	16	490.8	A	0.098054																															
35531_at	16	16	55.9	A	0.250724																															
35532_i_at	13	13	5.5	A	0.933521																															
35533_f_at	16	16	75.5	A	0.189687																															
35534_at	16	16	467.9	P	0.003067																															
35535_f_at	13	13	36.1	A	0.210789																															
35536_at	16	16	614.4	M	0.043968																															
35537_at	16	16	175.5	P	0.019304																															
35538_at	16	16	66.5	A	0.697453																															
35539_at	16	16	3.6	A	0.732537																															
35540_at	16	16	30.5	A	0.781017																															
35541_r_at	16	16	41.3	A	0.358690																															
35542_at	16	16	28.7	A	0.901946																															
35543_at	16	16	15.2	A	0.679198																															
